,Title,LinkTitleNoMenu,LinkTitle,AccountType,BusinessUnit,Budget,Service_x0020_Revenue_x0020_conf,Service_x0020_Revenue_x0020_in_x,Non_x002d_service_x0020_Revenue_,Non_x002d_service_x0020_Revenue_0,Rev_x0020_Committed,Gap_x0020_from_x0020_Budget,Rev_x0020__x2013__x0020_Proactiv,FinancialYear,Quater,Company,PL,SalesHeadLookupId,DeliveryHeadLookupId,DeliveryDirectorLookupId,Industry,Actuals,Comments,SRCEE,SRCEN,SRCNBD,SRPEE,SRPEN,SRPNBD,SoftConfirmed,ClientPartnerLookupId,NSRConfirmed,NSRInProgress,Risk,Forecast,NSR_x0020_Risk,NSR_x0020_Forecast,Total_x0020_Risk,Total_x0020_Forecast,AccountCoverage,ClientPartnerNew,id,ContentType,Modified,Created,AuthorLookupId,EditorLookupId,_UIVersionString,Attachments,Edit,ItemChildCount,FolderChildCount,_ComplianceFlags,_ComplianceTag,_ComplianceTagWrittenTime,_ComplianceTagUserId,AppEditorLookupId,RDOnshore,RDOffshore,AppAuthorLookupId,CustomerShortName
"""0da567c2-261e-4806-8451-827bc40aeff9,10""",Grange Resources ,Grange Resources ,Grange Resources ,N,MDU,0.0,0.0034,0.0,0.0,0.0,0.0034,-0.0034,0.0,FY25,Q4,SSL,ANZ,39,88,88,Emerging,0.0,"18th feb - Actuals updated 
66(Jan A)+1700(Feb F)+1700 ( march f)16th jan - moved to confirmed and risk removed",0.0034,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0034,0.0,0.0,0.0000,0.0034,Delivery Led,Delivery Led,7912,Item,2025-04-17T12:38:20Z,2024-06-13T12:16:26Z,12,13,10.0,False,,0,0,,,,,30,0.0,0.0,,
"""89263957-226b-4d3b-a2d3-b83637c09ff1,8""",Endeavor Group,Endeavor Group,Endeavor Group,N,MDU,0.0,0.007,0.0,0.0,0.0,0.007,-0.007,0.0,FY25,Q1,SSL,ANZ,39,88,119,Retail,0.007,2/5 185 K removed,0.0,0.0,0.007,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rohit Bhat,7913,Item,2025-04-17T12:38:22Z,2024-06-13T12:16:27Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""e52d951d-cf04-4c5d-8abe-a1c5978e9fc0,18""",Endeavor Group,Endeavor Group,Endeavor Group,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,ANZ,39,88,119,Retail,0.0,21st Aug - Pushed to Q3 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rohit Bhat,7914,Item,2025-04-17T12:38:24Z,2024-06-13T12:16:28Z,12,13,18.0,False,,0,0,,,,,30,,,,
"""7fbf70d4-8144-46e3-8719-6bf21bebba62,10""",Endeavor Group,Endeavor Group,Endeavor Group,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,ANZ,39,88,119,Retail,0.0,ThThe Support SOW is still in play. Peter has confirmed decsion will be made in SEPTEMBER. Will meet him and David in person for closure As of Nov 18th in discussion with Rohit it is confirmed that deal progress can only happen next qurter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rohit Bhat,7915,Item,2025-04-17T12:38:25Z,2024-06-13T12:16:28Z,12,13,10.0,False,,0,0,,,,,30,0.0,0.0,,
"""b8c8b2ea-f258-436c-a7f0-5345ff14828c,14""",Endeavor Group,Endeavor Group,Endeavor Group,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q4,SSL,ANZ,39,88,119,Retail,0.0,"16th Jan - added 75 k confirdence to risk as confirmed by sales partner
6th jan - rohit to confirm by 13th jan B2b PORTAL AND Support contract",0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rohit Bhat,7916,Item,2025-04-17T12:38:26Z,2024-06-13T12:16:29Z,12,13,14.0,False,,0,0,,,,,30,0.0,0.0,,
"""c153b7f8-56bf-4720-b080-3944a61e8e8c,6""",Elevate,Elevate,Elevate,N,Non-MDU,0.0,0.0128,0.0,0.0,0.0,0.0128,-0.0128,0.0,FY25,Q1,SSL,US HLS,53,67,174,HLS,0.019,,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Aravindan Raman,7917,Item,2025-04-17T12:38:32Z,2024-06-13T12:16:31Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""fe3f296d-33d4-4317-b094-0ac5ffa276ed,7""",Elevate,Elevate,Elevate,N,Non-MDU,0.0,0.04,0.0,0.0,0.0,0.04,-0.04,0.0,FY25,Q2,SSL,US HLS,53,67,174,HLS,0.041,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.04,0.0,0.0,0.0000,0.0400,Sales,Aravindan Raman,7918,Item,2025-04-17T12:38:33Z,2024-06-13T12:16:31Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""2c2cfb9c-0e59-4f67-b0f2-3acc8fddbd53,7""",Elevate,Elevate,Elevate,N,Non-MDU,0.0,0.012,0.0,0.0,0.0,0.012,-0.012,0.0,FY25,Q3,SSL,US HLS,53,67,174,HLS,0.0,,0.012,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.012,0.0,0.0,0.0000,0.0120,Sales,Aravindan Raman,7919,Item,2025-04-17T12:38:33Z,2024-06-13T12:16:31Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""5e077909-0adf-4d2b-9498-97b102bb14a7,5""",Elevate,Elevate,Elevate,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q4,SSL,US HLS,53,67,174,HLS,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Aravindan Raman,7920,Item,2025-04-17T12:38:34Z,2024-06-13T12:16:32Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""da2e741c-ada2-4fc8-a2dc-b60ed1d6c647,6""",BUS QLD,BUS QLD,BUS QLD,N,MDU,0.03209,0.0,0.0,0.0,0.0,0.0,0.03209,0.0,FY25,Q1,SSL,ANZ,39,88,88,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7921,Item,2025-04-17T12:38:28Z,2024-06-13T12:16:33Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""8055a5cc-daab-411d-8c42-c5d0e50dd443,9""",BUS QLD,BUS QLD,BUS QLD,N,MDU,0.0275,0.0055,0.0,0.0,0.0,0.0055,0.022,0.0,FY25,Q2,SSL,ANZ,39,88,88,Retail,0.0056,"2nd sept Actuals
5514 (July)",0.0055,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.0055,0.0,0.0,0.0000,0.0055,Delivery Led,Delivery Led,7922,Item,2025-04-17T12:38:27Z,2024-06-13T12:16:35Z,12,13,9.0,False,,0,0,,,,,30,,,,
"""c3138e10-4d7d-4507-b4cb-0a1b9af75571,8""",BUS QLD,BUS QLD,BUS QLD,N,MDU,0.02685,0.0001,0.0,0.0,0.024,0.0241,0.0028,0.0,FY25,Q3,SSL,ANZ,39,88,88,Retail,0.0,5/11 - October billing of USD 141.9 updated in confirmed and will be removed from support in progress ,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,0.012,0.0121,0.0,0.0,0.0120,0.0121,Delivery Led,Delivery Led,7923,Item,2025-04-17T12:38:28Z,2024-06-13T12:16:36Z,12,13,8.0,False,,0,0,,,,,30,0.0,0.0,,
"""62c577e7-cb48-49ab-8d54-3f9cd0152cac,20""",BUS QLD,BUS QLD,BUS QLD,N,MDU,0.07466,0.001,0.0,0.0,0.0,0.001,0.0737,0.0,FY25,Q4,SSL,ANZ,39,88,88,Retail,0.0,"18th feb - Actuals updated 
0(Jan A)+500(Feb F)+500 ( march f)
16th Jan - 1K moved to confirmed for Support . SOW prep to be kicked off between vivek and Vikas",0.001,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.001,0.0,0.0,0.0000,0.0010,Delivery Led,Delivery Led,7924,Item,2025-04-17T12:38:29Z,2024-06-13T12:16:37Z,12,13,20.0,False,,0,0,,,,,30,0.0,0.0,,
"""a5b7044d-0075-4090-a6b1-c67587c6cb31,12""",MCA Connect ,MCA Connect ,MCA Connect ,N,MDU,0.0,0.188,0.0,0.0,0.0,0.188,-0.188,0.0,FY25,Q1,SSL,ANZ,39,88,88,TMT,0.175,12/06 - Adjusted due to resource ramp down of some resources due to client change,0.188,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.188,0.0,0.0,0.0000,0.1880,Delivery Led,Delivery Led,7925,Item,2025-04-17T12:38:36Z,2024-06-13T12:16:37Z,12,13,12.0,False,,0,0,,,,,30,,,,
"""d7ab3747-d5e7-4ad6-8e1d-2ac2e63c92a9,15""",MCA Connect ,MCA Connect ,MCA Connect ,N,MDU,0.0,0.133,0.0,0.0,0.0,0.133,-0.133,0.0,FY25,Q2,SSL,ANZ,39,88,88,TMT,0.1554,"19Sep24 - Additional expansion of work, 7k RIP added, SOW shared, to move to confirm by 26 Sep",0.133,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.133,0.0,0.0,0.0000,0.1330,Delivery Led,Delivery Led,7926,Item,2025-04-17T12:38:37Z,2024-06-13T12:16:37Z,12,13,15.0,False,,0,0,,,,,30,,,,
"""6a2a970a-e370-4d3c-a6f6-e5a479c24dc7,25""",MCA Connect ,MCA Connect ,MCA Connect ,N,MDU,0.0,0.077,0.0,0.0,0.0,0.077,-0.077,0.0,FY25,Q3,SSL,ANZ,39,88,88,TMT,0.0,"19th dec - double counting of Anisah's effort led to 6k upside , now corrected ...trying to make up with ECIF additional billing from metcash
3 dec - added 9640 as per prashanth's (74k prior to this)email .7.5 (days she worked) x 8 (daily hours)  x 150 (hourly rate) = $9,000, plus Terry's half day makes it $9,640 USD, which is the additional revenue. Her remaining allocation in Nov is on TBN. 
21st nov -  moved 6 k post recipt of signed addendum
6th nov - 4800 USD added for Anisah's extension from 4th till 8th Nov . so 4*8*150 = 4800 
Rajan to move to confirmed by 7th Nov",0.077,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.077,0.0,0.0,0.0000,0.0770,Delivery Led,Delivery Led,7927,Item,2025-04-17T12:38:38Z,2024-06-13T12:16:38Z,12,13,25.0,False,,0,0,,,,,30,0.0,0.0,,
"""2fad17e4-aec7-4552-bed5-a789ec46eb64,15""",MCA Connect ,MCA Connect ,MCA Connect ,N,MDU,0.0,0.0096,0.0,0.0,0.0,0.0096,-0.0096,0.0,FY25,Q4,SSL,ANZ,39,88,88,TMT,0.0,"24th march - updated to 9600 as suggested by prashanth
11Mar25 - soft confirmed Anisah D365 consultancy hours added",0.0,0.0096,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.0096,0.0,0.0,0.0000,0.0096,Delivery Led,Delivery Led,7928,Item,2025-04-17T12:38:39Z,2024-06-13T12:16:39Z,12,13,15.0,False,,0,0,,,,,30,0.0,0.0,,
"""7caa88a3-bebb-4263-a12b-a2b6df28a807,7""",Elevance health,Elevance health,Elevance health,N,MDU,0.5362,0.4,0.0,0.0,0.0,0.4,-0.4,0.0,FY25,Q1,SSL,US HLS,53,67,203,HLS,0.369,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0,0.0,0.4,0.0,0.0,0.0000,0.4000,Sales,Ahindra Sengupta,7929,Item,2025-04-17T12:38:40Z,2024-06-13T12:16:41Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""da441c3a-511b-4d66-a81b-f79ca3f405f8,23""",Elevance health,Elevance health,Elevance health,N,MDU,1.055,0.46,0.0,0.02,0.0,0.48,0.575,0.0,FY25,Q2,SSL,US HLS,53,67,203,HLS,0.4843,,0.0,0.0,0.46,0.0,0.0,0.0,0.0,181,0.0,0.0,0.0,0.48,0.0,0.0,0.0000,0.4800,Sales,Ahindra Sengupta,7930,Item,2025-04-17T12:38:41Z,2024-06-13T12:16:41Z,12,13,23.0,False,,0,0,,,,,30,,,,
"""0085eff5-54ba-4947-909e-05377f337ac8,27""",Elevance health,Elevance health,Elevance health,N,MDU,0.945,0.37,0.0,0.0,0.0,0.37,0.575,0.0,FY25,Q3,SSL,US HLS,53,67,203,HLS,0.0,,0.0,0.0,0.37,0.0,0.0,0.0,0.0,181,0.004,0.0,0.0,0.37,0.0,0.004,0.0000,0.3740,Sales,Ahindra Sengupta,7931,Item,2025-04-17T12:38:42Z,2024-06-13T12:16:42Z,12,13,27.0,False,,0,0,,,,,30,0.0,0.0,,
"""00239467-99b5-42b5-af83-fc9b94566d9c,20""",Elevance health,Elevance health,Elevance health,N,MDU,0.355,0.28,0.0,0.0,0.0,0.28,0.075,0.0,FY25,Q4,SSL,US HLS,53,67,203,HLS,0.0,,0.0,0.0,0.28,0.0,0.0,0.0,0.0,181,0.004,0.0,0.0,0.28,0.0,0.004,0.0000,0.2840,Sales,Ahindra Sengupta,7932,Item,2025-04-17T12:38:43Z,2024-06-13T12:16:43Z,12,13,20.0,False,,0,0,,,,,30,0.0,0.0,,
"""ed2cf044-21ce-4bf8-9cf2-9326fdbd2034,8""",NSW Ports ,NSW Ports ,NSW Ports ,N,Non-MDU,0.0,0.052,0.0,0.0,0.0,0.052,-0.052,0.0,FY25,Q1,SSL,ANZ,39,88,119,Retail,0.064,28May updated  - Add purview deal,0.0,0.0,0.052,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Vikas Singh,7933,Item,2025-04-17T12:38:45Z,2024-06-13T12:16:43Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""ccec2475-c59d-469c-b021-9acaf5da5eb0,24""",NSW Ports ,NSW Ports ,NSW Ports ,N,Non-MDU,0.0,0.025,0.0,0.0,0.0,0.025,-0.025,0.0,FY25,Q2,SSL,ANZ,39,88,119,Retail,0.025,Updated 28/05,0.0,0.0,0.025,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.025,0.0,0.0,0.0000,0.0250,Sales,Vikas Singh,7934,Item,2025-04-17T12:38:47Z,2024-06-13T12:16:44Z,12,13,24.0,False,,0,0,,,,,30,,,,
"""a58a424b-9d80-4174-9b92-0a36671ea4f3,9""",NSW Ports ,NSW Ports ,NSW Ports ,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,ANZ,39,88,119,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Vikas Singh,7935,Item,2025-04-17T12:38:47Z,2024-06-13T12:16:46Z,12,13,9.0,False,,0,0,,,,,30,,,,
"""5be30c1c-61bf-40c4-8805-fe8bc09a74f2,8""",NSW Ports ,NSW Ports ,NSW Ports ,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q4,SSL,ANZ,39,88,119,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Vikas Singh,7936,Item,2025-04-17T12:38:47Z,2024-06-13T12:16:47Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""1ec637ac-dac4-418d-996d-22c882f26a1a,10""",Carshield,Carshield,Carshield,N,Non-MDU,0.0,0.015,0.0,0.01,0.0,0.025,-0.025,0.0,FY25,Q1,SSL,US BFSI,50,233,225,BFSI,0.025,,0.0,0.0,0.015,0.0,0.0,0.0,0.0,226,0.0,0.0,0.0,0.025,0.0,0.0,0.0000,0.0250,Sales,Rodrigo Jefferson Pedrotti,7937,Item,2024-09-12T12:49:10Z,2024-06-13T12:16:48Z,12,12,10.0,False,,0,0,,,,,30,,,,
"""1fcb0d77-9f18-46a6-8715-c288ad5b3b26,6""",Carshield,Carshield,Carshield,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,US BFSI,50,233,225,BFSI,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rodrigo Jefferson Pedrotti,7938,Item,2024-09-12T12:49:11Z,2024-06-13T12:16:48Z,12,12,6.0,False,,0,0,,,,,30,,,,
"""c6ff6128-bde3-4f90-8ef3-0c7abe83db40,7""",Carshield,Carshield,Carshield,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US BFSI,50,233,233,BFSI,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rodrigo Jefferson Pedrotti,7939,Item,2025-01-09T12:27:27Z,2024-06-13T12:16:48Z,12,187,7.0,False,,0,0,,,,,30,,,,
"""e1272b4a-c300-4023-b448-5c0cc8e27cfb,7""",Carshield,Carshield,Carshield,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q4,SSL,US BFSI,50,233,233,BFSI,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rodrigo Jefferson Pedrotti,7940,Item,2025-01-09T12:27:15Z,2024-06-13T12:16:49Z,12,187,7.0,False,,0,0,,,,,30,,,,
"""d52b0043-cd9a-4bc8-b9a8-be7c1b597c53,7""",Ventura Foods,Ventura Foods,Ventura Foods,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,US RMD,144,54,165,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Ram Rajgopalan,7941,Item,2025-04-17T12:38:49Z,2024-06-13T12:16:51Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""1206d977-124a-4045-962d-255963327ce6,21""",Ventura Foods,Ventura Foods,Ventura Foods,N,Non-MDU,0.0,0.31,0.0,0.0,0.0,0.31,-0.31,0.0,FY25,Q2,SSL,US RMD,144,54,165,Retail,0.2874,,0.0,0.0,0.31,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.31,0.0,0.0,0.0000,0.3100,Sales,Ram Rajgopalan,7942,Item,2025-04-17T12:38:50Z,2024-06-13T12:16:51Z,12,13,21.0,False,,0,0,,,,,30,,,,
"""bcaa2bd0-e98b-4d86-b3d1-d2a30c79ab1d,21""",Ventura Foods,Ventura Foods,Ventura Foods,N,Non-MDU,0.0,0.618,0.0,0.0,0.0,0.618,-0.618,0.0,FY25,Q3,SSL,US RMD,144,54,165,Retail,0.0,,0.618,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.618,0.0,0.0,0.0000,0.6180,Sales,Ram Rajgopalan,7943,Item,2025-04-17T12:38:52Z,2024-06-13T12:16:51Z,12,13,21.0,False,,0,0,,,,,30,0.0,0.0,,
"""28b0d783-b37e-4d82-8b61-4a51a07aa49f,29""",Ventura Foods,Ventura Foods,Ventura Foods,N,Non-MDU,0.0,0.775,0.0,0.0,0.0,0.775,-0.775,0.0,FY25,Q4,SSL,US RMD,144,54,165,Retail,0.0,,0.775,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.775,0.0,0.0,0.0000,0.7750,Sales,Ram Rajgopalan,7944,Item,2025-04-17T12:38:53Z,2024-06-13T12:16:52Z,12,13,29.0,False,,0,0,,,,,30,1.0,4.0,,
"""a7aa7eb6-9e9c-4b2b-bdba-2b47305590f6,8""",Schnitz,Schnitz,Schnitz,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,188,Retail,0.003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Swagat Ghosal,7945,Item,2025-04-17T12:38:54Z,2024-06-13T12:16:53Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""a3de2385-627e-4e5b-b217-80000fac2c5c,8""",Schnitz,Schnitz,Schnitz,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,Sonata CX,Sonata CX,45,46,188,Retail,0.0115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Swagat Ghosal,7946,Item,2025-04-17T12:38:56Z,2024-06-13T12:16:54Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""fc12d9c2-6101-4a97-a8e3-cd9673d89229,7""",Schnitz,Schnitz,Schnitz,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,Sonata CX,Sonata CX,45,46,188,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Swagat Ghosal,7947,Item,2025-04-17T12:38:56Z,2024-06-13T12:16:54Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""bef7967d-f79d-42b8-9357-069b56031467,8""",Schnitz,Schnitz,Schnitz,N,Non-MDU,0.0,0.0058,0.0,0.0,0.0,0.0058,-0.0058,0.0,FY25,Q4,Sonata CX,Sonata CX,45,46,188,Retail,0.0,,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0058,0.0,0.0,0.0000,0.0058,GBW - Del,Swagat Ghosal,7948,Item,2025-04-17T12:38:56Z,2024-06-13T12:16:56Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""979dff9a-e4c6-407a-ad85-c90e52fc2a39,11""",Global Holdings LLC,Global Holdings LLC,Global Holdings LLC,N,Non-MDU,0.0,0.076,0.004,0.0,0.0,0.08,-0.08,0.0,FY25,Q1,SSL,US BFSI,50,233,198,BFSI,0.077,,0.0,0.0,0.076,0.0,0.0,0.004,0.0,50,0.0,0.0,0.004,0.076,0.0,0.0,0.0040,0.0760,Delivery Led,Delivery Led,7949,Item,2025-04-17T12:39:05Z,2024-06-13T12:16:56Z,12,13,11.0,False,,0,0,,,,,30,,,,
"""ba1dc075-711b-4c3c-bd50-2582a7557639,21""",Global Holdings LLC,Global Holdings LLC,Global Holdings LLC,N,Non-MDU,0.0,0.205,0.0,0.0,0.0,0.205,-0.205,0.0,FY25,Q2,SSL,US BFSI,50,233,198,BFSI,0.2087,,0.205,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0108,0.0,0.0,0.205,0.0,0.0108,0.0000,0.2158,Delivery Led,Delivery Led,7950,Item,2025-04-17T12:39:05Z,2024-06-13T12:16:56Z,12,13,21.0,False,,0,0,,,,,30,,,,
"""8e33fac6-cae2-40c6-8d91-8ebed82e6e8f,19""",Global Holdings LLC,Global Holdings LLC,Global Holdings LLC,N,Non-MDU,0.0,0.41,0.0,0.0,0.0,0.41,-0.41,0.0,FY25,Q3,SSL,US BFSI,50,233,198,BFSI,0.0,,0.0,0.0,0.41,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.41,0.0,0.0,0.0000,0.4100,Delivery Led,Delivery Led,7951,Item,2025-04-17T12:39:06Z,2024-06-13T12:16:57Z,12,13,19.0,False,,0,0,,,,,30,0.0,0.0,,
"""8f258056-1ff1-4fb1-b39b-70f1c013765c,18""",Global Holdings LLC,Global Holdings LLC,Global Holdings LLC,N,Non-MDU,0.0,0.6,0.0,0.0,0.0,0.6,-0.6,0.0,FY25,Q4,SSL,US BFSI,50,233,198,BFSI,0.0,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.6,0.0,0.0,0.0000,0.6000,Delivery Led,Delivery Led,7952,Item,2025-04-17T12:39:07Z,2024-06-13T12:16:59Z,12,13,18.0,False,,0,0,,,,,30,0.0,0.0,,
"""f0dcbd11-bb30-4593-9601-c38c47c62322,6""",HCSC,HCSC,HCSC,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,US HLS,53,67,203,HLS,0.06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Raghav Dave,7953,Item,2025-04-17T12:39:00Z,2024-06-13T12:16:59Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""517b7cf9-0d68-400e-9eb8-e0d610b61a96,14""",HCSC,HCSC,HCSC,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,US HLS,53,67,203,HLS,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Raghav Dave,7954,Item,2025-04-17T12:39:00Z,2024-06-13T12:17:00Z,12,13,14.0,False,,0,0,,,,,30,,,,
"""1eb8e9da-6c21-4495-b2bb-98370bd89f61,6""",HCSC,HCSC,HCSC,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US HLS,53,67,203,HLS,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Raghav Dave,7955,Item,2025-04-17T12:39:00Z,2024-06-13T12:17:00Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""a83a2f84-cccc-4e08-a6b3-8dacbea7cd78,7""",HCSC,HCSC,HCSC,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q4,SSL,US HLS,53,67,203,HLS,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Raghav Dave,7956,Item,2025-04-17T12:39:01Z,2024-06-13T12:17:01Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""b56cc9bc-e541-40d0-a441-a181a38282ad,6""",Ralph Lauren Sourcing India LLP,Ralph Lauren Sourcing India LLP,Ralph Lauren Sourcing India LLP,N,Non-MDU,0.0,0.006,0.0,0.0,0.0,0.006,-0.006,0.0,FY25,Q1,SSL,APAC,177,31,31,Retail,0.009,,0.006,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Anil Kumar Jayaram,7957,Item,2024-12-27T12:03:43Z,2024-06-13T12:17:02Z,12,187,6.0,False,,0,0,,,,,30,,,,
"""8a3116b9-6e6b-4bae-bba4-9780b038fe30,10""",Ralph Lauren Sourcing India LLP,Ralph Lauren Sourcing India LLP,Ralph Lauren Sourcing India LLP,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,APAC,177,31,31,Retail,0.0013435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Anil Kumar Jayaram,7958,Item,2024-12-27T12:09:09Z,2024-06-13T12:17:03Z,12,187,10.0,False,,0,0,,,,,30,,,,
